"","varmax_gc_warp_PC1_oriSDLD","varmx_gc_warp_PC2_oriSDLD","varmx_gc_warp_PC3_oriSDLD","varmx_gc_warp_PC1_oriSDSD","varmx_gc_warp_PC2_oriSDSD","varmx_gc_warp_PC3_oriSDSD","varmx_gc_warp_PC1_oriLDLD","varmx_gc_warp_PC2_oriLDLD","varmx_gc_warp_PC3_oriLDLD","varmx_gc_warp_PC1_velSDLD","varmx_gc_warp_PC2_velSDLD","varmx_gc_warp_PC3_velSDLD","varmx_gc_warp_PC1_velSDSD","varmx_gc_warp_PC2_velSDSD","varmx_gc_warp_PC3_velSDSD","varmx_gc_warp_PC1_velLDLD","varmx_gc_warp_PC2_velLDLD","varmx_gc_warp_PC3_velLDLD","varmx_gc_warp_PC1_accSDLD","varmx_gc_warp_PC2_accSDLD","varmx_gc_warp_PC3_accSDLD","varmx_gc_warp_PC1_accSDSD","varmx_gc_warp_PC2_accSDSD","varmx_gc_warp_PC3_accSDSD","varmx_gc_warp_PC1_accLDLD","varmx_gc_warp_PC2_accLDLD","varmx_gc_warp_PC3_accLDLD","varmx_meandist_warp_PC1_oriSDLD","varmx_meandist_warp_PC2_oriSDLD","varmx_meandist_warp_PC3_oriSDLD","varmx_meandist_warp_PC1_oriSDSD","varmx_meandist_warp_PC2_oriSDSD","varmx_meandist_warp_PC3_oriSDSD","varmx_meandist_warp_PC1_oriLDLD","varmx_meandist_warp_PC2_oriLDLD","varmx_meandist_warp_PC3_oriLDLD","varmx_meandist_warp_PC1_velSDLD","varmx_meandist_warp_PC2_velSDLD","varmx_meandist_warp_PC3_velSDLD","varmx_meandist_warp_PC1_velSDSD","varmx_meandist_warp_PC2_velSDSD","varmx_meandist_warp_PC3_velSDSD","varmx_meandist_warp_PC1_velLDLD","varmx_meandist_warp_PC2_velLDLD","varmx_meandist_warp_PC3_velLDLD","varmx_meandist_warp_PC1_accSDLD","varmx_meandist_warp_PC2_accSDLD","varmx_meandist_warp_PC3_accSDLD","varmx_meandist_warp_PC1_accSDSD","varmx_meandist_warp_PC2_accSDSD","varmx_meandist_warp_PC3_accSDSD","varmx_meandist_warp_PC1_accLDLD","varmx_meandist_warp_PC2_accLDLD","varmx_meandist_warp_PC3_accLDLD","varmx_sedist_warp_PC1_oriSDLD","varmx_sedist_warp_PC2_oriSDLD","varmx_sedist_warp_PC3_oriSDLD","varmx_sedist_warp_PC1_oriSDSD","varmx_sedist_warp_PC2_oriSDSD","varmx_sedist_warp_PC3_oriSDSD","varmx_sedist_warp_PC1_oriLDLD","varmx_sedist_warp_PC2_oriLDLD","varmx_sedist_warp_PC3_oriLDLD","varmx_sedist_warp_PC1_velSDLD","varmx_sedist_warp_PC2_velSDLD","varmx_sedist_warp_PC3_velSDLD","varmx_sedist_warp_PC1_velSDSD","varmx_sedist_warp_PC2_velSDSD","varmx_sedist_warp_PC3_velSDSD","varmx_sedist_warp_PC1_velLDLD","varmx_sedist_warp_PC2_velLDLD","varmx_sedist_warp_PC3_velLDLD","varmx_sedist_warp_PC1_accSDLD","varmx_sedist_warp_PC2_accSDLD","varmx_sedist_warp_PC3_accSDLD","varmx_sedist_warp_PC1_accSDSD","varmx_sedist_warp_PC2_accSDSD","varmx_sedist_warp_PC3_accSDSD","varmx_sedist_warp_PC1_accLDLD","varmx_sedist_warp_PC2_accLDLD","varmx_sedist_warp_PC3_accLDLD","varmx_mean_eulid_ori_total123_SDLD","varmx_mean_eulid_ori_total123_SDSD","varmx_mean_eulid_ori_total123_LDLD","varmx_mean_eulid_vel_total123_SDLD","varmx_mean_eulid_vel_total123_SDSD","varmx_mean_eulid_vel_total123_LDLD","varmx_mean_eulid_acc_total123_SDLD","varmx_mean_eulid_acc_total123_SDSD","varmx_mean_eulid_acc_total123_LDLD","varmx_se_eulid_ori_total123_SDLD","varmx_se_eulid_ori_total123_SDSD","varmx_se_eulid_ori_total123_LDLD","varmx_se_eulid_vel_total123_SDLD","varmx_se_eulid_vel_total123_SDSD","varmx_se_eulid_vel_total123_LDLD","varmx_se_eulid_acc_total123_SDLD","varmx_se_eulid_acc_total123_SDSD","varmx_se_eulid_acc_total123_LDLD"
"WxT_31.",4.12563396121014,2.1326469997651,-3.19674301738036,4.11509817069193,2.12310488948221,-3.20354926805584,4.11757948299558,2.14224275977784,-3.19462673858179,4.25995080068422,0.848906948113342,-3.64525802637047,4.24558100639883,0.857185952925324,-3.63817125619736,4.25097285829117,0.849488323887693,-3.64397157390554,4.12549374380473,1.55645913272547,-3.54364365030965,4.12112897980884,1.54874117993578,-3.54277887782021,4.12912710755256,1.55639360519373,-3.55151658831516,0.0837463860856265,0.064719071019361,0.0924505277144472,0.0499293291238069,0.0462483987026879,0.0583524999146287,0.0579585804329817,0.0706711754055604,0.0373382589684631,0.0429833269504215,0.0440778363924787,0.0528130025326741,0.0259537639276507,0.0237886544890959,0.0412340240930415,0.0178766474032843,0.0541122138300582,0.0323257465989243,0.0150111923403672,0.0148259563722873,0.0196948064614489,0.02139395459387,0.014151987007254,0.0293732996491133,0.0139189485550339,0.0190504985391336,0.0303547821619501,0.0110203576312443,0.0094171755101797,0.0116400295141011,0.00886357632560508,0.00804696616913071,0.0149076574147583,0.00924375412215861,0.018289301713561,0.0134281109380159,0.00780426721014324,0.00892988135145639,0.00768264368101659,0.00837388752127005,0.00533923657752825,0.0109668728482272,0.00482572058006984,0.0195786470307994,0.00917310748755713,0.00429834797920281,0.00377905673281111,0.00556841651353949,0.00634191735568913,0.00295085325075682,0.011292819904038,0.00552001069893233,0.00647728997762379,0.00771078557454377,0.159467372685668,0.0973826018359709,0.107380480551547,0.0912659843659178,0.0610854400791976,0.0722059123597979,0.0328530661458316,0.0438848638827958,0.0443321026257388,0.0137048814938663,0.0148628543331599,0.0205421205486854,0.0122908741297587,0.0118208675351638,0.0199663099193529,0.00754472243452654,0.0116595102987751,0.00911897076329931
"WxT_34.",4.00832588509353,2.10027211111709,-3.09273817809379,4.13738146188093,2.10240741702288,-3.20950105479211,4.14818284914955,2.13799976814744,-3.19840586979351,4.24952603772234,0.857693711220595,-3.62504258527595,4.25080284226798,0.857185281994359,-3.63910314930976,4.25338434936344,0.859513221982185,-3.636916801656,4.12410114244418,1.54780327159394,-3.53802815651133,4.1320050776056,1.55939633284434,-3.54208180885801,4.12314782496042,1.55742013505092,-3.54802817270539,0.230973372439886,0.152987367573218,0.208322505912363,0.0418214855844036,0.0705864794884737,0.0587813805221168,0.0850736107410927,0.0393101350961917,0.0543576635246348,0.0430424831289413,0.0625189410241999,0.0543864241399596,0.0246982845605904,0.0213908052586234,0.0389597006092256,0.0311096122965571,0.0267809469696285,0.0233744527388999,0.0163720449654772,0.030492483693926,0.0303385540465658,0.0141017864053099,0.0120800269308123,0.0222841543988631,0.00732832691892393,0.0159206147138649,0.0215436928251097,0.10220746992752,0.0475314559317159,0.079736636035195,0.0120495034833889,0.0168653612394909,0.0141767917501048,0.0354869424060259,0.00930399198341266,0.0141946960192787,0.00806494109467359,0.00864416656098526,0.0089831483582492,0.00690693244124879,0.00770403922792176,0.00793567876715393,0.00203073877645974,0.00475874864861881,0.00944420629117683,0.00387591879640646,0.00545197509037834,0.00709861587854511,0.00486774086211131,0.00459723746358567,0.011458243738714,0.00245263590095456,0.00851448237313074,0.00894490258594333,0.382878191180043,0.112536863367929,0.124528665942373,0.108336134005592,0.0583448667511741,0.0502038419015581,0.0526604361902298,0.0335206874939597,0.0286511873517062,0.135137766154617,0.0166324957335296,0.0170519122875344,0.0113587230119292,0.00728537812410202,0.00442923095079077,0.00867715025792677,0.0116532054356981,0.0119160935689112
"WxT_35.",4.11104712301329,2.08355048385581,-3.2384217252222,4.07990563591952,2.13223002976806,-3.18799619547907,4.19346951188454,2.17924645765845,-3.38269841511353,4.2501805406877,0.854388775048433,-3.61851548847166,4.2394006135469,0.877288840579962,-3.63264499442955,4.27520431134723,0.869638485180106,-3.64929688189201,4.1220447428767,1.57009193012695,-3.54673650728891,4.12371374909656,1.57183952484617,-3.53081140380171,4.13479611826637,1.58450750807792,-3.59130597579631,0.126333527791489,0.158861480006983,0.127509709856009,0.0898748097934683,0.055924710714356,0.0594467120411978,0.158299282961646,0.0843721940677797,0.238274090385938,0.0491121287202698,0.0585438323596,0.0831090922247214,0.012770199838753,0.0304420757755693,0.0395861756809959,0.0506318492630943,0.0169514258470008,0.031410021177344,0.014896964992697,0.0337580963662464,0.0260906969022182,0.0100313383362503,0.039032685934542,0.0232147281756723,0.00943126801704223,0.0529521977890544,0.0745481885336605,0.0181538382188057,0.0464728669097106,0.0209734522427975,0.0310637319265187,0.0179340884537883,0.0171312421413821,0.0322467512880549,0.0320253016278567,0.10083049690938,0.00655774653186086,0.0117734702199737,0.0155495957655886,0.00284310470313146,0.0119649757283746,0.0146712881253027,0.0112471752959583,0.00451156834927424,0.00758787978195932,0.00365203832340896,0.00883056838248259,0.00734399204534086,0.00431702213796331,0.012957107043847,0.00587702446373835,0.00362508879058132,0.0213713248189279,0.0301398214937638,0.27234357286138,0.138525893991944,0.318545008466776,0.124182273660132,0.0609224293991658,0.0640801076844333,0.0498219544587697,0.0497012097258782,0.0931347200245495,0.0457538700549892,0.026267375605592,0.0986329153457785,0.0170197488160104,0.0124721594084069,0.0122752582948627,0.0111018844700476,0.0126349141215863,0.0365175535088476
"WxT_36.",4.12416248166106,2.13152484534236,-3.19633199663844,4.10288990607353,2.13006347810447,-3.17050624566917,4.13565420476619,2.06871925501499,-3.17587954687038,4.25656720232902,0.852328871649287,-3.63140326562739,4.24535859646161,0.85797418136051,-3.62333701232957,4.23203545039069,0.85759106670363,-3.63730307669482,4.12807262067697,1.55592082233382,-3.54200200090959,4.13158945478001,1.56685830264415,-3.54866758152536,4.13101668926439,1.56758548329676,-3.54816701717483,0.0728723783914653,0.0895606728794255,0.0983894856506196,0.0571588164875456,0.0414487293128247,0.0629614348572805,0.0476316444990097,0.147326518251696,0.0540901929787679,0.0284428551388611,0.0457261079967185,0.0445311521651522,0.0166861910599237,0.0226631190358688,0.0350033559586337,0.0222045552876217,0.0287308914206908,0.0193226500735377,0.0178941160057233,0.0204917570314823,0.0190357549935493,0.00679871858260266,0.0172509893451691,0.0214649224246401,0.00759518355356903,0.0163467609229595,0.0162042815949468,0.00981230519818383,0.0119810706534824,0.0119463880359078,0.00995862321902258,0.00886137945809268,0.0207758022117292,0.00927675980952093,0.0674264575031069,0.0132734090126119,0.0058589425294705,0.00656406058543345,0.00645339697537416,0.00419411602255387,0.0074704659707705,0.00821182392615185,0.00599586221938036,0.00925846477276069,0.00611520266812631,0.00442981305920528,0.00485060214559276,0.00452657713765361,0.00148685984086247,0.00417028664203432,0.00650976360504946,0.00199885830913913,0.00478066681876009,0.00505958307768482,0.167969701391507,0.10390069737765,0.178607083154154,0.0799162795244761,0.0493095524982524,0.0490751752607924,0.0387738059361595,0.0299080627054244,0.0258378086936901,0.0148319359209512,0.01945691479432,0.0630483258385718,0.0084893656779531,0.00943735319828059,0.00629668961416077,0.00714928093233395,0.00712304717194992,0.00625283047845034
"WxT_38.",4.1285941588236,2.13512562744804,-3.19799209089798,4.162914867539,2.10667475489515,-3.19439434827734,4.12802027927933,2.21601766615922,-3.30639709169135,4.25538696944236,0.856342378223836,-3.63763858284395,4.25320327705632,0.866748787111663,-3.63374875710699,4.24991127989461,0.856773109340393,-3.64061069295434,4.12855739515792,1.55330974208503,-3.54487917419344,4.13400721236109,1.55187044909483,-3.54653096675469,4.12769078305401,1.55666547059707,-3.54874947261045,0.0983147067305691,0.0783250332065489,0.0815306970095757,0.0722163214690698,0.0635625922143965,0.0466217762799632,0.0269737130802807,0.115761595589966,0.161280836604791,0.0392594085401356,0.0310740890949398,0.0557690722431366,0.0487911807357232,0.0158073237968602,0.0216598254160128,0.0161975187391143,0.0130124264209699,0.0330013306955775,0.0125838098207645,0.011567226462751,0.0182008837359701,0.0259420842591062,0.00994317423304134,0.0217311537344069,0.0190800768990047,0.00834766920443181,0.0229902993222481,0.0108788614563166,0.0130788153955703,0.011485755590997,0.026355948433567,0.011603161366415,0.0139324961157416,0.00605758628381343,0.0493157319805789,0.0678069792927648,0.00625931222684802,0.00525795061945497,0.00861439486231927,0.0122678812260129,0.00182956469831908,0.00590219305217626,0.00359557041058247,0.00607647425583982,0.00886301065278692,0.00261702346207344,0.00241713537053782,0.00371254128190384,0.00932023981595011,0.00210512899147555,0.00999579757353433,0.00793132183244832,0.00368812030224408,0.00657315165981493,0.168948982842505,0.119901883662044,0.21951308740381,0.0832645946022013,0.0597455735659507,0.0417166254585608,0.0280007443138102,0.0382458096391361,0.0323669207595889,0.0149895063992693,0.0255919887114961,0.0662153244216361,0.00992896496428018,0.0113992218825504,0.00743208615994202,0.00461444905099362,0.0128017322882479,0.00955357663281973
"WxT_39.",4.10968067657666,2.14024343382415,-3.20158170306217,4.11807702935943,2.1506102018713,-3.19327042862059,4.12837979684775,2.1341702987819,-3.17761103190661,4.23719966114711,0.862763872936411,-3.61373697565539,4.24800040920923,0.873714981690745,-3.63708515707534,4.25690284232127,0.86468166305109,-3.62593611533418,4.13572029599744,1.55220608448778,-3.54180026572876,4.12932560585773,1.560583128343,-3.54053093550603,4.13590668943817,1.55691435673398,-3.54301291065461,0.0777574604882099,0.0633628616420209,0.0756121377567381,0.0674443134627493,0.0584455807916033,0.0447492538913682,0.0807035617403148,0.0638826913154203,0.0480339756273047,0.047060707115816,0.0345829119772791,0.0629428011149888,0.00712110516486497,0.0270174917419784,0.0183821037692253,0.0341234948268618,0.0240970915210015,0.0533894345014619,0.0129332505183844,0.013222403375453,0.0202889037903829,0.00213725147219076,0.0149981595292516,0.0076217315391105,0.0220540376515765,0.0212967090200525,0.0282915299495105,0.00919000428798706,0.00964556145295903,0.0110377073376235,0.0266723210155014,0.0155525032956822,0.00981826634926195,0.0249185047487995,0.00993742611999325,0.00986355517234357,0.0151142288491208,0.00505903565208491,0.0164300155723446,0.0037471842141322,0.00310880966212593,0.00534028632318876,0.0132052552562491,0.00532403453430189,0.0123097481773594,0.00350245629997939,0.00275964038025484,0.00566100575503163,0.000339120572999048,0.00709470331864783,0.00440623247644108,0.00631591358325244,0.00567351256905236,0.00780037246082213,0.144662972582135,0.113124447572209,0.12802067578081,0.0944957499329229,0.035436365618305,0.0752462936523985,0.0318855076269571,0.0173562686081261,0.0462337938816816,0.0104219197744844,0.0219928785016974,0.0223581323954734,0.0215943021674429,0.00497884434107658,0.0160405844378332,0.0064954672971458,0.00819374002117043,0.00983941923498919
"WxT_4.",4.15191048104972,2.13387720574251,-3.17912024351915,4.09225980897547,2.12690388773259,-3.20693693606432,4.1484998395494,2.14342357096136,-3.20257954431729,4.25304096806697,0.865766588873392,-3.63182499683998,4.22283728079842,0.855290763606127,-3.62939245102135,4.25213700753707,0.859992970496027,-3.63605397971395,4.12964551058783,1.55055013681277,-3.54218982410375,4.12430764485828,1.53872380705783,-3.52470981108496,4.12647514904159,1.55645970427451,-3.54023875190551,0.0685338654352898,0.0946185678235587,0.0900787359325944,0.0842821029873031,0.0950370237646378,0.056049635132279,0.0256305877984303,0.0267188249820178,0.0374434302233847,0.034632575457596,0.0517834397594942,0.0573022366660902,0.0418660749298,0.0516216474743017,0.0448826447783836,0.0269248693686469,0.0206397853449422,0.0155335510374969,0.0103024310415143,0.0303538079396902,0.0287566563112244,0.00651345597972755,0.0259364259518268,0.0282868405184967,0.0262384965758167,0.0210836261573096,0.0127334098266051,0.0085991056158503,0.0104989965403986,0.00746536994355869,0.0163672632518983,0.0178444545261713,0.0155915556125206,0.00883968923679796,0.00330229632719875,0.0157435466622447,0.00420316284994878,0.00707495352052435,0.007661462476754,0.0124507747022551,0.0123086806443877,0.00805958421484069,0.0109753232507385,0.00273863235614302,0.00537717685289026,0.00224297027154394,0.00593453470028994,0.0056022439808138,0.00135911376578395,0.0038039870457419,0.00561878716958436,0.0102428076697893,0.00445471888208292,0.00353684728613224,0.163307998358583,0.154779151512661,0.0594085607023607,0.0950945232700443,0.087292161002614,0.0430607552705231,0.0467688768667623,0.0394028000581631,0.0412600002987938,0.0101800881584867,0.0156355060134774,0.0136233524742663,0.00861623431974025,0.0149329819889088,0.00802958511641163,0.00789859757927475,0.00657451718271523,0.00747093950820996
"WxT_40.",4.12743397813519,2.14870322689421,-3.18498220665506,4.15331889511795,2.14954022082305,-3.1936761402607,4.10925776702383,2.11732730658603,-3.15330286752234,4.2442544652784,0.858581599176705,-3.60174062521065,4.23493355461451,0.85482749099509,-3.65094693149486,4.26099196897259,0.891371167548505,-3.66181935063351,4.12912186043607,1.55091500279124,-3.53855056145209,4.12772266725359,1.5562227101069,-3.54120775357364,4.12160056144802,1.5567096959783,-3.54853025696572,0.0704594562463503,0.0861233971489741,0.0771675622237976,0.046166415507469,0.0497282975453889,0.0771902158836136,0.106559753039382,0.149326496295489,0.120644941526991,0.0367738452967905,0.0510591097097938,0.0539347215099103,0.0283476386567265,0.00401878684575366,0.0277289554548852,0.0392878281125693,0.0628200151445556,0.0765788321086798,0.00611513733566281,0.0237844432381678,0.0202159940664757,0,0,0,0.0249131065931657,0.0259687293376066,0.0226590143718971,0.0122964531665819,0.0143512907885096,0.0138059542442761,0.022064451934349,0.0131500155954639,0.0268336208943593,0.0158925797243775,0.0341026683114704,0.0328338909003579,0.0068226616388302,0.0097412926990654,0.0096899743121669,0.00657944944205071,0.00173811030812244,0.00799413256817428,0.0147753910160144,0.0187396006607272,0.0317487352464283,0.0020658177964774,0.00577094437638565,0.00528061573048299,0,0,0,0.00597304001244678,0.00809735501637571,0.00616481042799629,0.15241691607656,0.1159520777196,0.236125422823545,0.0981446779170328,0.0435210742559541,0.114801910902891,0.0325308053669684,0,0.0487862733816363,0.0191440845077322,0.0311134553245331,0.0425155642337051,0.0115309991127447,0.00815969797059572,0.0375703746279878,0.00798342725248434,0,0.00934252266341917
"WxT_41.",4.14036449654893,2.16731730402273,-3.24845452222475,4.18962912507939,2.27898241292854,-3.31361102136425,4.0918663405889,2.0969863173353,-3.18214590135845,4.23623310837683,0.85984583689595,-3.62524036423052,4.23568188560674,0.869374196714446,-3.62372668762212,4.2251432235096,0.840186076435549,-3.60694610397527,4.12219634849306,1.55055050477767,-3.52251843768729,4.12807271255998,1.55894088054389,-3.54293594616927,4.12976453012218,1.53908028531979,-3.54000837128963,0.0919182353927594,0.165293631104172,0.166809077582449,0.114122749435855,0.215907920739633,0.231210891840726,0.0716857365797188,0.144584509418007,0.0974638362543324,0.0321008192301537,0.0562061109909825,0.0541524389955012,0.0139800535766261,0.0184184922749666,0.0227491946713929,0.047877500299975,0.0599738674760272,0.0699260939548588,0.0100268911979377,0.0170201057909642,0.0316298587494337,0.000612579286185189,0.00475679826473377,0.00302433704235316,0.01027372739084,0.0491756424456302,0.0138542956130515,0.0138575231433227,0.0518716683658553,0.0270030571804029,0.0537338550646404,0.0954221478516735,0.100453714770452,0.0206713080349677,0.0306951811566181,0.0239166368666706,0.00552406688039683,0.00700164188816772,0.010700607003563,0.00379735550089469,0.0034839815442523,0.00646533233765558,0.0112514015075922,0.0116251132381764,0.0249529253481,0.00188978414438755,0.00364890554002364,0.00492879367166494,0.000262533979793589,0.00203862782774303,0.00129614444672266,0.00332048586603964,0.0117919023359815,0.00496397178704911,0.290425399902557,0.353704473878414,0.200267415992056,0.0949074662851365,0.0367258672692255,0.119236479306544,0.0393741551559038,0.00567000861189706,0.0538834442499685,0.0549453267920879,0.142717247873706,0.037872902115769,0.0118395153135142,0.0050980275775316,0.0224125768943091,0.00605122069587656,0.00243000369081294,0.0124040748414505
"WxT_42.",4.11437399536327,2.14035570380339,-3.1673610019422,4.18555537684334,2.45100542884533,-3.34103825862765,4.15248275293738,2.1383704976867,-3.18451639616905,4.20282028993781,0.845930558771552,-3.57494682070501,4.25191513576319,0.903600952691705,-3.68931116927632,4.24224070244776,0.856716391229388,-3.63276389132598,4.1309908947878,1.54768219728259,-3.54091833810561,4.12714896361177,1.55505186693774,-3.53817796768984,4.12455058346641,1.55104143456974,-3.5416544048448,0.111754476274191,0.0495584033331152,0.0958567880452503,0.0922558958968231,0.57663130272129,0.262672888067785,0.0355289431982506,0.0309505765639519,0.036269489425669,0.100939541604568,0.0460826718132763,0.121952811512041,0.0207912253690158,0.077565036417449,0.111586046431335,0.0213206258903887,0.0203541816838913,0.0156773058674574,0.0202552019514344,0.0231257086039426,0.0309123548836208,0.0075389323554881,0.0139646813250098,0.0149141570706977,0.0120060196673477,0.0108639265234838,0.018098716540168,0.0347641360024158,0.00825436282311188,0.0191499981340938,0.0363858754119366,0.256415370351312,0.117254617361513,0.00924947423972934,0.00472349011878958,0.00729134466346527,0.0474080200202636,0.0134001951484635,0.0541140846526004,0.00502893494958584,0.0355308277848551,0.0500254341893778,0.00517131698201479,0.00536732985491945,0.00512528176218665,0.00343180519029339,0.0047193024947053,0.00665956593612164,0.00342420059404284,0.00445260247643348,0.00619655569614621,0.00279569014362934,0.0030665217705434,0.00552379156567861,0.171720455316719,0.64345706248219,0.0647664033098993,0.1741703069909,0.140631350392757,0.0405381761706229,0.0499793468959608,0.0256972470520721,0.026067292272987,0.0386059878270275,0.283503407552289,0.00975351862701547,0.0725631325813868,0.0607685451825482,0.00538041461987827,0.007831570578424,0.0070195321923533,0.00622532204637694
"WxT_44.",4.13831369529718,2.16017773510258,-3.20245932727562,4.11739837783631,2.2265167478724,-3.21155509245025,4.12382708880286,2.09679736992382,-3.19957107815559,4.24319351281553,0.857059418787311,-3.62800739365511,4.29074158548739,0.896735475459625,-3.84463123997373,4.24321860092089,0.857588782773144,-3.63272660739624,4.12219287135771,1.55346936761429,-3.54514539117548,4.12814946647589,1.55666603021992,-3.53566960305976,4.12140955713541,1.55696893155384,-3.54459813833308,0.0626963135751522,0.111715820837871,0.121353625037704,0.159400787525191,0.130831959304133,0.0776976803707604,0.0775166025438478,0.0857061469605156,0.061344988396895,0.0322083933806876,0.0601898647533937,0.0494181520724846,0.0585801200559331,0.092544649424193,0.400515625460629,0.0370764668734072,0.0334994314110872,0.0224656930665079,0.0120647043513743,0.0143870731060194,0.0123679954988833,0.000795853655393191,0.00741475908200082,0.015181050220909,0.0163244893034769,0.016569946566839,0.0185186210286253,0.00873125044867554,0.0198323498929372,0.013794494286054,0.0492705016988907,0.0553244442461119,0.020649566612061,0.0158605067643191,0.0223377380146157,0.0102738335043396,0.00524708429562981,0.0091416488538699,0.00795508668438241,0.0265400097864606,0.0387314563189852,0.175923135395007,0.00777529540602036,0.00772212823861136,0.00480072658183952,0.00399200394374685,0.00496736615935962,0.00374384731505749,0.000348672036591737,0.00461841924104448,0.00714967553385533,0.00410777232440529,0.00921315231904493,0.00538869237339067,0.203459581177442,0.236604087070531,0.138910871559397,0.0933129415575504,0.418631450512116,0.0608190381979887,0.0246450870425513,0.0176042660104989,0.037091967134419,0.0181368860346111,0.0706216120568511,0.0241609178613581,0.0110730498213522,0.181102248966286,0.00748077477183431,0.00716527382528587,0.00834206186325324,0.00832563192866722
"WxT_45.",4.11510051186786,2.1419677061892,-3.19410778961746,4.12558613718198,2.10210015623023,-3.17140566284529,4.12708973180045,2.13912733951272,-3.18500023440769,4.24911536682084,0.858277118554927,-3.63515000250941,4.24960230600344,0.851345981257921,-3.62096228327935,4.24492774734568,0.854357912975351,-3.62882477901427,4.12820461779325,1.55252988600658,-3.5421101885956,4.12322286104735,1.5529331431113,-3.53578688027536,4.13146580418791,1.55371577652994,-3.53707152643431,0.0682662101459003,0.0742950378150651,0.0858134619563678,0.0478220349846802,0.080490057304776,0.0568248610521531,0.0769351316073784,0.0665216721203065,0.0720115139915476,0.0277958225396709,0.0325121386498251,0.0481606140567782,0.0217941357709594,0.0274497196410838,0.0414865797187708,0.0273035465860013,0.0263826696854952,0.025708945340449,0.0102628156531629,0.0157215132747615,0.0140534021030256,0.012667664013508,0.00917554067003744,0.0117126881470523,0.0225168585743081,0.030214416275421,0.0256023181588024,0.0126916463799217,0.0127755883111316,0.0132229338338157,0.0158314608451765,0.0243686799934806,0.0201282210280417,0.0254462106287087,0.0163581899647515,0.0155224275752349,0.0038861132738297,0.00524662759283745,0.00748373606540204,0.0056681792757029,0.00659620729262599,0.00863364128821313,0.0058684763025902,0.00619637834864623,0.00702224615519588,0.00291398994219128,0.00316221879646944,0.0039567648373518,0.00544880781611796,0.00292404700724007,0.00282992541743247,0.00691834073004651,0.00853380297154737,0.00484351646201152,0.148328006663383,0.12447966221965,0.141446757953355,0.0745320891644196,0.0588454988269895,0.0512104874179203,0.0266873816260188,0.022352736128459,0.0523009367682665,0.0192818672135243,0.0299926738904481,0.026614052434917,0.00764627686311599,0.00994281004226268,0.00837511410682316,0.0054324856061272,0.00587096979387478,0.00884024554243846
"WxT_46.",4.16471494207696,2.11707486433767,-3.24828549153584,4.10436525142826,2.1469497191435,-3.18267769615785,4.10164003482461,2.12791140345253,-3.18675579845344,4.25532412620729,0.861092526762892,-3.63486376018113,4.24192142331726,0.850220194971581,-3.6201223203642,4.23666938625342,0.854989459150152,-3.62816135967146,4.13267677148535,1.55996330039937,-3.54481168944376,4.12904785163902,1.55487481905655,-3.52400913314893,4.13085798365096,1.55881640355543,-3.53804342193713,0.0827070652832041,0.107703332404585,0.169709937933446,0.0863773456393857,0.0611517989271941,0.0431994805936476,0.0862919557444521,0.0286194864444073,0.10621463552147,0.0319333726655064,0.032913066550704,0.057605102836488,0.0282790189711568,0.028711061436175,0.0434356072930001,0.0377127486482702,0.031307730102801,0.0776041842678955,0.0135413650032356,0.019310340486137,0.0246223385192266,0.0118005491916095,0.0180666837646984,0.0497909576827967,0.0154319347260982,0.0223443385838261,0.0544707769220605,0.0144866935650778,0.0191582810858944,0.0348965060972431,0.0206438980344932,0.0179264046343571,0.00988290778412607,0.0187347695437119,0.00921528872584675,0.0279284614873039,0.00520424045123005,0.00434145309436117,0.00781443984941876,0.00734381905753642,0.00703729751932678,0.0147610708188584,0.0138107074092666,0.00611826412191671,0.0279529653109614,0.00239430117820114,0.00396197196133499,0.00558687694726766,0.00407505454444163,0.00888235396432067,0.0138642838625826,0.00545060627757578,0.0111981359772524,0.0217000970713854,0.240230998361148,0.128360613052072,0.149748037875225,0.0819081043662954,0.0630718636345158,0.0989034693573958,0.039700367129256,0.0565040051155321,0.063098082746124,0.0386724163798312,0.0204692558967634,0.0292612101587988,0.00837913000028819,0.0162148679184464,0.0289811038808896,0.00638951486876932,0.0160228746033234,0.024318522099732
