"","TNZ_1_T","WS_2_T","WT_10_T","WT_11_T","WT_12_T","WT_13_T","WT_14_T","WT_15_T","WT_16_T","WT_17_T","WT_18_T","WT_19_T","WT_1_T","WT_21_T","WT_22_T","WT_23_T","WT_24_T","WT_25_T","WT_26_T","WT_27_T","WT_28_T","WT_29_T","WT_2_T","WT_30_T","WT_34_T","WT_35_T","WT_36_T","WT_38_T","WT_39_T","WT_40_T","WT_41_T","WT_42_T","WT_44_T","WT_45_T","WT_46_T","WT_47_T","WT_48_T","WT_49_T","WT_50_T","WT_51_T","WT_52_T","WT_55_T","WT_56_T","WT_57_T","WT_58_T","WT_59_T","WT_5_T","WT_61_T","WT_62_T","WT_63_T","WT_64_T","WT_65_T","WT_66_T","WT_68_T","WT_69_T","WT_71_T","WT_73_T","WT_74_T","WT_76_T","WT_77_T","WT_78_T","WT_9_T"
"AT1G76890",-0.400539510850753,-1.87969504450577,-0.318723047562702,-0.682591002712189,-1.20793881961441,-0.794550373527416,-0.42422322390782,-0.904356679519274,-0.0711205928751816,-0.607233733894248,-0.867754577521987,0.017155064882978,-1.13904074526658,-0.0151409074675679,-0.454366131434997,-1.32420432007637,1.05277924492383,-1.84093987768511,0.301359621567785,0.447768029556927,0.59417643754607,-0.33379450132629,0.792258401296087,1.83218871098367,-0.357478214383357,-1.50936789488617,-0.148630926516492,0.796564530942826,2.30586297212502,0.652309187777053,0.443461899910188,0.288441232627566,1.01833020774991,0.751350169652061,1.53291270053528,-0.682591002712189,1.3111470237282,-1.29190834772583,0.154951213578642,-0.557713242956744,1.25516733832058,0.555421270725414,-1.04430589303831,-1.08521412468233,1.35636138501896,-0.852683123758399,-0.514651946489349,-0.284274010388786,0.0989715281710281,3.08096630853813,0.0365326482933057,-0.288580140035526,-0.673978743418711,0.691064354597708,-0.960336364926887,-0.553407113310004,1.02263633739665,1.06785069868741,-0.208916741570845,0.897758577641204,0.652309187777053,-0.727805364002954
"AT1G76990",0.964595328343605,0.0364396201441781,0.0800299798648847,-0.332483668223749,-0.174069921921671,0.141694391177103,-0.79921947108692,0.703053170019368,-0.928927370743656,2.54873279136439,-0.0826364844587262,-0.733302341753169,-0.0156561756195921,-1.00228675661509,-0.897031985582163,-1.15538460539025,-0.726923264720871,-0.322915052675301,-1.14368963083104,-1.43925353332753,0.371341164339848,-1.17558501599253,-0.535550953751917,-0.493023773536594,-0.944875063324402,0.909309994063684,-0.434548900740525,-0.0273511501788059,0.190600648424725,-0.503655568590425,0.455332345265111,0.539323526190374,-0.560004082375728,-0.0156561756195921,-0.345241822288346,0.358583010275251,-0.389895361514435,1.7375268287571,1.01243840608584,-1.15644778489563,0.401110190490574,-1.36908368597225,-0.872578856958352,0.358583010275251,-0.266566538889998,0.332003522640674,-0.68864880252708,1.25059061529165,0.745580350234691,-0.497276491558126,2.25742160688943,0.307550394016863,-0.614226237150265,-0.268692897900765,1.42176251565833,0.220369674575451,0.0343132611334124,2.92935105429153,-0.316535975643003,-0.516413722655021,2.86662346347393,-1.4286217382737
"AT1G77000",2.80332144923924,-0.298883536867419,-0.329802523439911,-0.322931637534913,-1.20584047632717,1.27111389242465,0.731749348882301,0.175207590577452,-0.570283530114846,1.12682528841969,1.25050123470966,0.237045563722435,0.178643033529951,-0.693959476404812,-0.669911375737319,-2.67964550294927,-0.395075939537394,-0.137417718099963,-0.422559483157386,-1.01345567098723,-1.97881514063946,-0.690524033452313,0.508445556969861,0.212997463054941,-1.37417718099963,-1.29516199309215,0.0446607583824875,0.903521496507254,-0.219868348959941,-0.470655684492373,0.212997463054941,-0.494703785159866,0.559977201257348,-0.456913912682377,-0.604637959639836,0.322931637534912,0.450043026777377,0.559977201257348,2.25708601979189,0.188949362387448,-0.862296181077267,-0.412253154299889,1.31233920785464,0.821070865647276,0.783280993169787,-0.0824506308599783,0.374463281822398,0.961924026699738,-0.182078476482451,0.803893650884782,2.07157210035694,-0.748926563644797,-1.15430883203969,0.934440483079746,-0.539364543542354,-1.32264553671214,0.0343544295249899,1.00314934212973,-0.95848858374724,0.346979738202405,0.797022764979783,-1.65244806015205
"AT1G77090",1.10733880870529,-0.964666945352103,1.80671068788758,0.444334267240481,0.169247994762114,-0.0237786438921974,-0.848104965488389,-0.090918344293697,-0.376262071000071,-0.715690556363208,1.13251619635585,1.75355842506973,2.17784403177365,0.449929242273939,-0.725948010591215,0.837847511260382,-1.44769978990734,0.338962237443683,-1.07749894186018,-0.0620109732874955,-0.0377660814758437,-1.23788822615265,-1.5400168779594,-1.8281580921825,-0.294202437176016,-0.490959059185967,-0.660673301867535,-1.38988504789493,1.08682390024928,-0.821995081998916,-0.0321711064423852,0.218670274224329,-0.729677993946855,-1.53255691124812,-1.34232776011054,0.283944982948009,-1.03646912494815,-0.84344248629384,-0.425684350462286,-0.259700091136356,0.146868094628281,0.4461992589183,1.85147048815525,1.03646912494815,-0.903122219984062,1.08589140441037,0.34921969167169,1.48872960681937,-0.342692220799321,0.835982519582563,-0.992641820519395,0.0778634025489622,0.317514833148759,0.493756546702696,1.59876411581071,-0.879809824011319,1.60902157003872,1.15116611313405,0.707298093813022,0.383722037711348,-1.51950196950339,0.0862558650991487
"AT1G77120",4.98790682424893,0.818833850670217,0.696576225495651,-0.328100992694054,-0.377355863267979,-0.063356063359203,-0.672885086711534,-0.406381054856186,-0.431888041403397,0.439747257503038,1.79865395458724,-0.0475241406747269,-0.358885286802757,-0.657932715287306,-0.463551886772349,-0.786347199283613,-1.16983154875203,-0.196168303656753,-0.583170858166169,-0.853193095062512,-1.3263916730763,-0.693114765697253,-0.309630416228832,-0.362403491843752,-0.287641634722615,-0.00530568018279056,-0.600761883371142,-0.28412342968162,0.00964669124143704,2.46271515607499,0.94900743718702,-0.533036436331995,-0.0756697810026845,0.466133795310498,-0.531277333811497,0.0439491903911354,-0.241025417929435,1.52951126895114,2.68260297113716,-0.0730311272219384,-0.8276861085153,-0.541831948934481,0.143338482799235,0.451181423886271,0.583114112923572,-0.809215532050078,-0.586689063207164,-0.305232659927588,-0.105574523851139,-0.401103747294694,0.656996418784461,-0.0457650381542296,-0.996559950483046,0.602464240649043,-0.696632970738248,-0.780190340461872,0.257680146631563,-0.372958106966736,-0.176818175931282,0.0984813685265529,0.212823032358881,-0.525120474989757
"AT1G77210",-0.620943796323595,-1.49629485830603,-1.17290597467228,-0.671737861815805,-1.10687368953241,-1.09163546988475,-1.01375123613002,-0.554911511183721,0.460969798660493,-1.3947067273216,-1.35407147492784,-0.090992379688197,-0.798723025546332,-0.0148012814498805,-0.815654380710403,-0.278930422009376,-0.199353052738246,1.0654191780178,1.72235575838372,1.7155832163181,-0.509196852240731,0.330598363897152,1.46330602437345,0.0105957512962246,0.335677770446373,-0.0892992441717897,-0.0655953469420913,-0.857982768620578,-1.0560796240402,0.342450312512001,-0.614171254257967,-0.632795744938444,1.31261696341323,0.379699293872955,0.667532331662149,0.0444584616243649,2.08299362337842,-1.09332860540115,-0.26538533787812,1.77992236594156,0.405096326619061,1.61568822085008,1.44468153369297,-0.509196852240731,1.41759136543046,0.127422101928309,-0.490572361560254,-0.167183477926513,1.42436390749609,0.628590214784788,0.0766280364360986,-0.275544150976562,1.95939473068071,1.60045000120242,-1.09840801195038,-0.705600572143946,-0.832585735874473,-1.40486554042005,-0.493958632593068,-0.505810581207917,-1.18983732983635,1.11959951454282
"AT1G77450",-0.205239361067101,1.02957725527939,1.38354071519375,-0.574775915459812,-0.119911780904429,0.35863643483679,-1.30541359806946,-0.48944833529714,-1.27004969602485,1.28199116161612,-0.0803301657719348,-0.553687350020368,0.224642934429249,-0.941716954106129,-0.666916724456765,-0.955667851242992,-0.837247445313809,-0.0112245590242199,-2.56650981134818,-0.835949687440612,-1.28108063794702,-0.896944307480849,-0.0160911510487066,1.01757299495233,-1.34499521320195,-0.126076130802112,0.366422982075969,1.05488353380673,0.980911335034525,0.0757252184799476,-0.31392658294731,-0.0913611076941054,0.629867830334864,0.938734204155637,1.36796762071539,1.2875066325772,0.595801686163456,2.21735014872251,1.66645193155059,-0.433969186217988,-1.13605619561731,-1.40858534898858,-0.208159316281793,-0.422613804827519,2.36464566733032,-1.19283310256966,0.541944734425799,-0.76197748866841,0.669125005999059,-0.282131515053995,0.922512230740681,-1.27264521177124,-0.977729735087333,0.546162447513688,0.816744964075164,0.102329254880476,0.052690016230709,1.13599340088151,-0.536492058200514,-0.730831299711693,1.57625775936343,-0.357401471699393
"AT1G77630",1.58098279536409,-0.0830993251093742,1.35610683313795,2.20064100238724,-0.193038684419934,1.0512749732314,3.14512004373705,0.911352152290684,-0.0081406710339936,-0.607809903637043,0.63150651040926,-0.842680353073238,0.596525805174082,-0.837683109468212,-0.103088299529476,-0.173049709999832,-1.49731926533157,-0.26300009489029,-1.93207945896878,-0.632796121662171,-1.41236612404614,0.366652599342913,0.181754585956973,-0.0830993251093742,-0.183044197209883,1.75088907793495,-0.417914646646077,1.23117574301231,0.0118483033861085,0.0968014446715406,-0.412917403041052,0.226729778402201,-0.233016633260137,1.52101587210378,0.0918042010665153,0.0418317650162613,-0.0281296454540948,-0.163055222789781,-1.00259214843405,-0.98260317401395,-1.75717593279289,-1.29742952113055,-1.47733029091147,0.0318372778062098,0.166762855141897,-1.5422944577768,-0.27299458210034,-0.777716186207907,0.361655355737887,-0.877661058308415,-0.92763349435867,-0.897650032728518,0.541556125518803,0.516569907493676,0.336669137712761,0.231727022007227,-0.522856762351611,1.23117574301231,0.0418317650162613,0.441611253418294,-0.417914646646077,1.96577055295105
"AT1G77760",-0.863721309210723,-0.990823897458556,-0.529858593098886,-1.33346147844943,-0.51379033403468,-0.671889847569492,-0.402148222002288,-1.26991018432551,-0.268739886698525,-1.33669032483349,-1.43993743626732,0.276099450790618,-1.16472576506124,-0.0878865027630994,-0.90972287357657,-0.667863286196428,1.27358506489697,0.435528489307103,1.70336351182942,-0.0702608001489346,-0.82341770905204,0.204836911773005,0.544017727811529,0.480276501547374,-0.0750470900829536,-0.97255242556758,-1.03743324467317,-0.223270132325346,-0.461710941181189,0.367190905249167,-0.735289195981217,0.140715821228372,0.53566071364102,0.194998426908633,1.31738341643605,0.628841421642197,1.47498910640624,-0.218825720243757,0.0182855636304137,2.49845743729727,0.626600222387378,0.299423117611948,2.17644648673633,-0.405756932666826,2.96496876015191,-0.52841510883307,-0.273488190204496,0.196859761882973,0.440466724953313,2.54624436378136,-0.404389421257106,-0.624330839653686,1.2731292277604,0.78181276739056,-1.03971243035603,-0.495670807855894,-0.324845840925079,-1.00920932863368,-0.891413415257546,-0.631814165979096,-0.343497177096533,0.641338956469912
"AT1G77920",3.32105319055713,-0.497213209587933,-0.208579435268667,0.751646650538566,-0.661338296945948,1.12705920667931,0.627137963577314,-0.457596809191171,-0.00861093802786785,-0.285925740805202,2.26650234190047,0.238519940637648,-0.651905820661004,0.329071712973104,-1.46309878116613,-1.36500102780272,0.430942456850492,-0.882058242013622,-1.03109136731573,-1.17446500684687,-0.338747608000885,-0.819803898532996,-0.738684602482483,0.0574163959667359,0.00270803351406393,-0.142552101274064,0.536586191241858,1.0289614533159,0.230973959609693,0.329071712973104,2.00050651066507,-1.25369780764039,-0.648132830147027,-0.399115456224523,-1.27822224598124,0.0272324718549171,-0.225557892581565,-0.510418676386854,-0.542489095755662,0.0272324718549171,0.585635067923563,0.510175257644016,0.357369141827934,0.872382346985841,-0.0274758905977548,-0.900923194583509,-1.37443350408766,-0.570786524610492,-0.976383004863055,1.34211966597602,-0.140665606017075,0.770511603108453,-1.5687425155575,-0.165190044357928,-0.450050828163217,-0.610402925007254,2.03634992054785,0.63279744934828,0.325298722459127,1.95523062449734,1.01575598651698,-1.36688752305971
"AT1G77990",-0.462370408938581,-0.338884757285233,-0.256560989516335,1.82440091797527,-0.197104935016575,0.557529602864996,-0.169663679093608,0.456911664480786,-0.544694176707479,-0.864842162475418,-1.45940270747302,-0.846547991860107,1.49053230424585,-0.68190045632231,0.658147541249205,-0.352605385246716,-0.759650681437381,1.60944441324537,-1.37250539705029,0.324278927519783,1.44479687770757,0.644426913287722,1.54541481609178,0.836515704748485,0.168778477289641,0.438617493865475,0.703882967787482,1.11092826397815,0.534661889595857,-0.595003145899584,-1.34963768378115,-0.0553251127479157,1.78323903409082,0.287690586289161,1.49053230424585,1.60944441324537,1.83354800328292,-1.13468117905125,-0.809959650629486,-1.02491615535939,-1.29932871458905,-0.906004046359867,-0.00501614355581133,-1.71094755343354,2.08509284924345,-0.942592387590489,1.2847228848236,-0.915151131667523,-0.169663679093608,-0.965460100859627,-0.576708975284273,-1.43653499420388,-0.595003145899584,0.219087446481746,-0.814533193283313,-0.361752470554371,0.0590134535977767,-0.26570807482399,-1.18499014824336,-0.320590586669922,0.813647991479346,-0.0690457407093989
"AT1G78040",-0.55784370093727,1.25289094230132,0.524083085829308,1.62702743489952,-0.358654530923291,-0.360684636373074,-0.77936403089886,0.270200486638828,-1.02452911845204,0.880545719217634,-1.80731389629474,-1.31686430322075,0.934880894491232,-1.14609660950373,0.830629008746505,0.398335965910411,-1.53360791447697,0.244047951726921,-2.14634150640846,0.424010828951781,0.892248680045794,0.406217551774273,0.682670146847632,0.0320810591760737,-1.37478201752338,0.635858303534994,0.584866831355157,1.83827781964456,1.70620154744105,-1.21846389789011,-0.691591824687664,0.575074558009146,1.14469826362466,1.41673239389555,0.812358059698461,0.54533948406821,1.03984928804176,0.24679456498251,0.986588874476875,-1.47437660253037,-1.58567414836552,-0.615522579304628,-1.11910814881839,-1.34074789674761,0.3296706345207,0.323102646300814,1.11412726391029,-1.13881211347804,0.680640041397849,-1.27578452235456,0.104090093659545,-0.816144764930218,-0.829758413240526,0.225060494873071,0.802924040255352,0.89380111362504,-0.752494988181147,0.707270248180294,-1.0282310754487,-0.633674110385038,0.898816668265679,-0.0855456389436918
"AT1G78070",0.981618363029345,-0.191755335485868,0.760418987577939,0.94856558278948,0.209963070506339,0.483284137874455,-0.252775852851773,-0.883321198966124,1.12018578788109,2.21347005735355,2.73977201963448,-0.25023333129486,-0.175228945365936,-0.697717125311497,-1.18333874268182,-0.138362382790702,-0.129463557341507,-1.10960561753135,-1.47699998250524,-1.33080499298276,-0.447278751955595,-0.321423934888416,-1.0676540118423,-0.189212813928956,-0.852810940283171,-0.234978201953384,0.629479127396935,0.953650625903305,0.532863308234253,1.58419597201766,0.633292909732304,-0.254047113630229,-1.13375957232203,-0.255318374408685,-1.77447500466403,-1.38292668489947,-0.517198094770694,0.0434279085285567,0.918055324106527,-1.05239888250082,-0.669749388185456,-0.0506453890772128,-0.115479688778487,1.10620191931807,-0.214638029498082,-0.829928246270957,-1.3295337322043,-0.716786036988342,-0.343035368122174,0.515065657335864,1.59563731902376,1.52698923698712,-1.20240765435867,-1.29648095196444,1.43927224327363,0.429891185179288,1.27019455973894,0.987974666921626,1.26892329896048,0.628207866618479,-0.513384312435326,-0.935442890882834
"AT1G78150",0.0302845850946956,-1.44767400866115,-0.859125861370561,-0.414420638137932,-1.37190941507337,-0.449557840961252,-0.882184650723363,0.236715651681693,-0.473714667902283,-0.360616796314726,-3.05520103782798,-0.471518592725826,-1.08751767972213,-0.501165607608001,-0.524224396960803,-0.925008116664283,0.0588335623886411,-0.701008448665625,-0.471518592725826,0.166441246035055,0.186205922623173,0.204872561623061,0.0599315999768704,-0.682341809665739,0.479381958680239,0.592479830267796,-0.826184733723698,1.78824276384886,-0.0520682340224577,1.10855749673529,0.361891936739766,-0.949164943605315,0.0577355248004134,0.95483223438327,2.22416368637566,-0.0432839333166282,2.59749646637342,-1.62775217313066,0.0193042092124076,0.818675573442909,0.776950145090219,1.07232225632374,0.0632257127415566,-0.563753750137037,1.88377203402476,0.0709119758591584,-1.3082232349561,0.466205507621494,-0.485793081372799,1.48079223914482,0.0829903893296742,0.373970350210282,0.731930603972842,1.25789060873439,-0.292538465844545,-0.381479510491071,0.371774275033825,1.81130155320166,-1.02932168754601,0.895538204618919,-0.110264226198579,-0.937086530134799
"AT1G78260",-0.42696443349086,0.111250109002751,-1.09058818976939,1.53777991580621,1.68931604912965,-0.165695238105612,1.41237070202129,0.330716233126359,0.649464651496362,0.377744688295704,-0.118666782936267,-1.68105657134005,-0.620303638075944,-0.379935978321516,-1.03833435069234,-1.46159044721644,-0.709135164506928,-1.08536280586169,-1.34663200124693,-0.0925398633977426,0.2680116262339,0.00151704694094662,1.11974920318981,1.32876455949801,-0.395612130044631,1.61616067442178,0.372519304387999,3.16809969501016,0.544956973342263,0.837578472173741,1.38624378248276,-1.12716587712333,-0.52102134382955,-0.160469854197907,-1.02788358287693,-0.771839771399388,0.382970072203409,-0.813642842661028,-0.839769762199553,-0.844995146107258,-0.0820890955823324,-0.615078254168239,-0.641205173706764,-1.07491203804628,-1.00175666333841,-0.860671297830372,-0.285879067982826,-0.855445913922668,-0.0768637116746276,-0.155244470290202,-0.43741520130627,-0.421739049583155,-1.37798430469316,0.837578472173741,0.670366187127182,1.07272074802046,1.75724603992982,1.40714531811358,0.111250109002751,0.832353088266036,-0.615078254168239,1.39669455029817
"AT1G78265",-1.27761903787938,0.555272593823488,0.498069213900382,0.813879540559199,-0.42314355027798,0.0428256486789924,-1.27761903787938,0.251379637981985,-0.974917819119611,0.490918791409993,-1.16678748927836,-1.21088176130243,0.370553346155123,-1.27761903787938,0.735224893164928,-0.678175285768496,-1.27761903787938,0.865124235073649,-1.27761903787938,1.60519296282884,0.526670903861935,1.33943559360274,0.844864704684215,0.623201607482177,-1.27761903787938,0.710198414448568,1.04388479733336,1.33943559360274,0.899684610443859,-1.19896439048511,-1.27761903787938,0.844864704684215,0.693514095304329,0.0916868690299792,0.57434038713119,0.337184707866645,1.19881061795844,0.846056441765947,1.07010301313145,-1.27761903787938,-1.27761903787938,-1.27761903787938,-1.27761903787938,-1.27761903787938,1.96509756151172,0.570765175885996,0.159615882688668,-0.303969842104841,0.728074470674539,-1.1453362218072,0.477809683510948,-0.897454908807071,-0.861702796355129,1.12253944472763,0.607709025419669,0.122672033154995,-1.27761903787938,0.813879540559199,-1.27761903787938,-1.27761903787938,0.940203671222726,1.30487521823253
"AT1G78270",-0.602475559242833,0.515299171503908,0.642640596525689,0.168647514500172,-0.252286640432937,-0.46098508699641,-0.793487696775504,1.99741186828519,-0.885456503735679,0.989292253529425,-1.75916016985734,-1.18258649545317,-0.238137593208294,-1.21442185170861,0.681550476393455,-0.206302236952849,-0.758115078713899,0.196945608949456,-1.17197471003469,-0.811174005806307,-1.10122947391147,0.670938690974973,0.441016673574536,1.00344130075407,-1.07293137946219,0.854876304895323,-0.0223646230324992,1.36424200498245,0.596656193045601,-1.3594495857612,-0.609550082855155,0.557746313177835,1.14846903480665,1.38900283762557,1.69674461476154,0.929158802824695,0.939770588243177,1.56232866612744,0.338436081195879,-1.15782566281004,-1.05170780862523,-1.23564542254558,-1.34530053853655,-0.867770194704876,-0.772264125938541,1.15908082022513,1.69320735295538,0.0448433512845515,0.504687386085426,-1.09415495029915,-0.216914022371331,-1.03048423778826,-0.676758057172205,0.313675248552755,1.95496472661126,1.40668914665637,-0.786413173163183,0.186333823530975,-0.832397576643271,-1.09415495029915,-0.386702589067038,1.10248463132656
"AT1G78340",1.7104202607543,0.321063836416447,-0.85933338170099,-0.532556750696728,0.138780273543321,-0.0486902199806658,1.24507848236274,0.218807203585182,0.733795318206412,0.455924033338841,0.642653536769849,-0.583685067112361,-0.987524667786563,-0.445119919725066,-1.61217931616886,-1.64033693970211,0.708601655045085,-1.53141139603402,-0.81857892658708,-1.62107119728462,-1.36691159539242,-1.04383991485306,-0.440673979167185,0.504088389382554,-0.678531799013825,-0.111674377883982,0.415910568317911,0.773067793134362,1.09243452320882,1.44069986690951,0.361077301437377,-1.32986209074341,0.430730370177515,0.360336311344397,-1.59143159356542,-0.722250214499656,-0.493284275768778,0.352185420321615,0.176570768285311,-0.573311205810638,0.791592545458866,-0.523664869580966,0.988695910191596,0.00614304689986794,-0.294698930850088,-1.19055595326313,-0.97715080648484,-0.841549619469466,-0.362870019404265,0.661919279187334,1.5459204601127,0.721939476718729,-0.757076748869724,-0.0457262596087451,0.693040863092501,-0.0827757642577544,2.05942659454797,0.56707254728587,0.956092346100468,2.41287886889952,2.07498738650055,-1.4536074362711
"AT1G78370",3.15347406868834,4.18203789215496,1.38310192590977,0.047846951148258,0.06893828797777,-0.0147047532844731,-0.836977967213124,0.29906499735731,-0.474813710832392,0.510556210497075,0.0107204198798701,-0.610896171746093,0.659929102837592,-0.646433629691709,0.217877796684804,0.639560072063886,-0.603673111188041,0.812769064245975,-0.784827469983988,-0.238475169372927,0.197508765911097,-0.370801638796442,0.405677371194159,-0.55643429513838,-0.69497259664182,0.316833726330118,-0.314750688865957,0.356127175765921,-0.246564997197945,-0.586048843426394,-0.762002598620543,0.191874778675817,0.304698984592591,0.263672000622855,-0.406772480375541,2.10858612836052,-0.0253948829103904,0.227556697832594,-0.549066773369167,-0.884216783262785,-0.898951826801211,-0.84333426050421,-0.779049021537546,-0.811697255259941,-0.103403936937353,-0.615085546869763,1.22000521850895,-0.79898466867777,-0.21536137558716,-0.748856628404888,-0.406772480375541,-0.750590162938821,-0.701039967510583,-0.485214918035987,-0.187046978199596,-0.488826448315013,-0.783238396661216,0.289819479843003,-0.815453246750129,-0.494749357972615,3.03588264280325,-0.368634720629026
"AT1G78380",2.43374817332057,1.93364565238481,-0.235875719970147,-0.715541831405979,-0.193155763957796,0.183326129897145,-0.877284222361667,-0.116047618883064,-1.08251293468595,0.00696384599150796,-0.497127704875489,-1.13169787024203,-0.452423059094394,-1.32562760616011,-0.708487340049754,-0.910532688586551,-0.667811024987395,-0.385592069950877,-1.20707678066677,-0.912360175205294,-1.05248713303606,-0.669913617118638,-0.63485731466876,0.117851017922372,-1.14975658209822,-0.0141013761084184,0.101894898197428,-0.422377607050749,0.686356559501645,0.735737998995224,-0.0104071020834315,-0.633206681593765,0.736582965926471,0.914694134875851,0.0203654145289617,0.504040206289779,-0.430434268488221,2.24791439962746,1.37671419272424,-0.638767743024996,-0.497225956844238,-1.13804494742326,-0.415362416482023,0.125003761247348,-0.309446794169892,-0.496950851331739,-0.513653686019181,0.597890486839453,0.02083702397896,-0.597108908275141,1.3182542713182,-0.299208939026177,-0.414006539313277,2.55956964450138,2.0644976243656,-0.115261603133067,0.280752782109306,1.43466320389279,-0.573430183806473,-0.346271632057263,2.87537112245653,-0.48523921665678
"AT1G78450",-1.07925343329437,0.177868184487515,1.45134792351575,0.924616419383327,-0.258893652789993,0.322637557517699,-1.05553415748717,-0.393030247010051,-0.878866448026604,0.468224836610202,-0.986830048252505,-1.08906830604218,2.03696866413503,-1.05798787567412,-0.388122810636146,-0.127210776756887,-1.04817300292631,0.237575327036687,-0.983558424003235,0.190954681484593,-0.132118213130791,-0.174649328371297,-0.195096979929233,0.0290092811457424,-1.01872838468288,0.0789015509471056,2.19318872203766,0.386434230378459,1.77196709994418,-1.03263278774228,-1.07352809085815,0.19831583604545,-0.212273007237899,0.480493427544963,0.517299200349247,-0.20245813449009,-0.0495097008367308,1.22397003819151,1.2656832473697,-1.09397574241609,-1.0383581301785,-0.959021242133712,-1.11851292428561,-1.01627466649593,1.33029782629277,1.01949352261215,0.0748120206355184,-0.410206274318717,-0.0282441432164777,-0.954931711822125,-0.146022616190187,-0.704652456752992,-0.563972614034394,1.08492600759754,2.16865154016814,0.722593621990922,-1.00809560587276,2.60214175319637,-1.04653719080168,-0.967200302756886,1.7351613271399,-0.200004416303138
"AT1G78510",0.645516513586332,-0.835514513093915,0.309169184370044,-1.38359524299718,-0.886242307008503,-0.556511646563683,-0.707592250178868,-1.44093970568323,-0.806842281750888,-1.62069254064145,-0.821178397422401,1.09986110256047,-1.05055624816662,0.818652679773077,-1.19281462675319,-0.625986668664096,0.887024923744913,0.503258134999771,0.0489135460256363,-1.15973128289585,-0.187080973490054,-0.720825587721804,0.0632496616971505,-0.448439389963039,0.540752591371422,-0.781478384793594,-0.471597730663177,-0.912708982094375,-0.369039364705424,1.37555563470496,-0.136353179575467,-0.536661640249279,-0.333750464590928,1.08662776501753,1.1935972434896,0.777849889015692,3.11684229972962,-0.506886630777673,0.433783112899357,1.12191666513203,0.741458210772617,0.176835808940684,2.18720033733837,0.258441390455456,3.10802007470099,-0.67340612819295,-0.483728290077535,-0.242219879918954,-0.0106364729175754,1.644633498078,-0.495858849491893,-0.453953280605929,-0.0580559324464291,0.21763859969807,0.230871937241006,-1.34610078662553,-0.117605951389641,-0.117605951389641,0.620152616629038,0.538547035114267,0.0334746522255451,-1.28765354581089
"AT1G78570",3.35555247830543,0.111838138379352,0.718351314526274,1.04961739208432,0.370925916111741,0.17862999791951,-0.0239001568151638,0.523900820219845,-0.76776756024225,1.02645569885668,0.21202592768959,-1.15882312496931,0.587460815588706,-1.11142245045694,-0.794699761669733,-0.97730008734807,-0.810859082526224,-0.453199447569246,-1.34734853496169,-1.2455448135658,0.0735944123523256,-0.882498738323329,-0.289990306918698,0.169473049434166,-1.35758277150413,0.580458443217561,1.02753298691378,1.38142211367091,0.923036045375147,0.74097436372536,-0.35085708214481,0.281511007372496,-0.486056733310776,0.67687572432795,-1.095801773629,-0.159638452009679,0.664486911671308,0.790529614351929,1.20959466856357,-1.05055567523082,-0.601326555420404,-0.926667548664401,-0.858259757038594,-1.3247254857626,0.157084236777523,-0.757533323699807,-0.694511972359496,-1.84667154942723,0.431254047309303,-0.990227544033262,0.177014065833861,-0.808704506412025,-1.06294448788747,0.363923543740595,1.36580143684297,0.691957757127341,0.32406388562792,1.56833159157764,-0.505986562367113,0.363923543740595,2.72372303281668,-0.0799191357843285
"AT1G78600",2.87846269617472,0.576194373087212,-0.717059604422317,-1.18594595377231,-0.938781056440533,-0.783212562237588,-0.610197134105341,0.12039322418419,-0.470621662670923,0.324667742273104,0.00989597596527605,-1.55087765512689,-1.61412279062061,-0.876989832107588,-0.786847340139526,-1.68245661517704,-0.437181705973094,-0.79775167384534,-1.21720504372898,-1.42293347297867,-1.22447459953286,-0.959862768271773,0.0898610898079114,0.169099248070159,-0.111505605959452,-0.821014252417743,-0.977309702201076,-0.642183179642395,0.0215272652514778,0.920044362610543,0.0934958677098497,0.387185922186437,0.767383690729149,0.182911404097523,0.935310429798683,0.0331585545376791,0.539119638487444,0.132024513470392,-0.059164804171545,0.297043430218376,-0.17547769703356,-0.485887729859063,-0.112959517120227,0.652524709027909,2.07953851332875,-0.409557393918365,-1.12342777385898,1.03926507779411,0.41044850075884,0.393728522409926,2.74906460286573,0.973839075559225,-0.0271787586344911,2.38413290151116,-0.15148816288077,0.539846594067832,0.323940786692716,1.80184148162069,0.243248717269694,-0.307056657083715,1.08506327935853,-0.473529484992473
