"","TNZ_1_C","WS_2_C","WT_10_C","WT_11_C","WT_12_C","WT_13_C","WT_14_C","WT_15_C","WT_16_C","WT_17_C","WT_18_C","WT_19_C","WT_1_C","WT_21_C","WT_22_C","WT_23_C","WT_24_C","WT_25_C","WT_26_C","WT_27_C","WT_28_C","WT_29_C","WT_2_C","WT_30_C","WT_34_C","WT_35_C","WT_36_C","WT_38_C","WT_39_C","WT_40_C","WT_41_C","WT_42_C","WT_44_C","WT_45_C","WT_46_C","WT_47_C","WT_48_C","WT_49_C","WT_50_C","WT_51_C","WT_52_C","WT_55_C","WT_56_C","WT_57_C","WT_58_C","WT_59_C","WT_5_C","WT_61_C","WT_62_C","WT_63_C","WT_64_C","WT_65_C","WT_66_C","WT_68_C","WT_69_C","WT_71_C","WT_73_C","WT_74_C","WT_76_C","WT_77_C","WT_78_C","WT_9_C"
"AT1G79390",-0.743723850334444,0.165566464187069,0.229472409986773,0.368239606580418,-0.15578914897716,1.27570403693622,0.213039452495421,0.211213568329715,-1.03221354851597,0.317114849940654,-1.79543312978101,-1.15089601928685,0.874009520480938,-2.10218166961959,-0.961004066053439,-1.30244440504043,-1.39556449749143,-0.561135433763859,-1.88124968556919,-1.05777592683585,-0.0864055506803383,0.00854042593636608,0.295204239952184,-0.508184792958389,-0.583046043752329,1.81981751831657,-0.73642031367162,1.08946385203423,1.04564263205729,-0.654255526214857,0.317114849940654,0.494225614014122,0.547176254819591,1.42177477019269,1.2063204386394,1.09494150453135,0.998169643748935,3.16184238011037,1.06207558954864,-0.56478720209527,-0.157615033142866,-0.880665162762382,-0.997521749367557,-0.634170800392093,0.444926741540064,0.386498448237477,-0.179525643131336,-0.25256100975957,0.528917413162532,0.841143605498233,1.10407092535988,-0.745549734500149,-1.53433169408508,0.832014184669703,0.430319668214417,0.470489119859945,-0.270819851416629,0.592823358962237,-1.22575727008079,-1.10159714681279,0.539872718156768,0.864880099652409
"AT1G79410",2.22139184951413,0.203557901485088,0.0502122576662346,-0.0836609234454625,-0.582642780316335,0.266843405283345,-0.424429020820692,0.704973816194355,-0.570472491124362,-0.263781203486655,-0.869861605246886,-0.458505830558215,-0.0617544028999121,-1.61224924595721,-1.05485000096487,-0.0422819401927561,-1.32259636318826,-0.127473964536563,-1.18142100856138,-0.852823200378124,-0.207797873203582,-0.755460886842344,-1.67553474975546,-0.72625219278161,-0.417126847305509,0.101327472272519,-0.224836278072343,0.283881810152107,1.64452014181463,0.279013694475318,1.09198901249908,1.76622303373436,0.393414412879859,0.61004556049697,-0.0544522293847287,2.0583099743417,1.97068389215949,1.35243320120729,-0.692175383044087,-1.11083333124794,0.60517744482018,-0.529093507871656,-0.0520181715463343,-1.23497028100606,1.07495060763032,0.00639921657513372,-0.0617544028999121,-1.20332752910693,1.09198901249908,-0.370879748376013,0.488342668577245,-0.818746390640601,-0.589944953831518,0.152442686878804,1.9220027353916,-0.210231931041976,-0.779801465226289,-0.146946427243719,-1.41752461888565,-0.263781203486655,2.91996644913335,-0.207797873203582
"AT1G79510",-1.5524964991317,0.329336403373196,1.21910650582279,1.55596694104157,-0.300733703861925,-0.197118255856149,-0.885389380694514,0.390182921776589,-0.560874615876425,0.49247561938229,-1.12127986870766,-0.890239465494785,1.85843586585843,-1.33512451671958,0.55023572018551,0.208966116966487,-1.23768190391415,1.42986473623454,-1.27912808311646,1.55817152504169,0.0691954913586958,0.312581564972263,-0.0097286158457035,-0.383626062266545,-1.0088460847014,0.0705182417587696,1.51892992983951,0.47131161298111,1.34564962742985,-0.444913497469961,-1.17859905271086,1.71116965465022,0.829776971401092,0.689124512193252,0.697061014593694,1.45852432823614,0.619018740989344,0.0718409921588434,-0.0322153726469569,-1.22004523191317,-1.25708224311523,-1.47798155992755,-1.07851093910528,-1.49297273112838,0.864609398603034,1.49379767223811,0.249971379368773,-1.40126203672327,0.528189880184281,-0.651262559881464,0.656055752191408,-0.80117427188982,-0.452849999870404,-0.706377159884536,0.620782408189442,0.369900748975458,-1.29985117271762,1.1635509890197,-1.23018631831373,-1.09923402870643,0.957642843408219,0.224839121767372
"AT1G79630",0.596679993508189,0.410570074464435,1.27694383553019,-1.02055102714789,-0.28573772609582,-0.019408014360792,-0.949957609579566,0.452284366663897,-0.937122442748962,0.266174447620142,-1.29971590571352,-1.13606752862332,-0.834441108104132,-1.57246320086385,-0.439759728063065,-1.42806757401956,-0.946748817871915,-0.0932102236367633,-0.224770683650452,-1.11039719496211,-0.186265183158641,-0.76063889882816,-0.0739574733908581,-0.677210314429235,-0.802353191027622,0.83733937158201,0.80204266279785,1.52081200531166,0.452284366663897,0.587053618385237,-0.240814642188707,1.9764604277981,0.516460200816916,0.606306368631143,1.24164712674603,1.35716362822146,2.81074627178734,1.36037241992911,0.619141535461746,-1.25158403009875,-1.48582582475727,-1.32859503108238,-0.0129904309454897,-0.805561982735273,-0.670792731013934,0.311097531527256,-0.256858600726961,-0.260067392434613,1.74221863313958,0.19237223834417,0.853383330120265,-0.577737771492056,-0.844067483227084,0.32714149006551,1.1325482086859,-0.356331143664141,-0.343495976833537,1.91549338535273,-0.959583984702519,-1.27725436375996,1.21276800137717,0.0928996954069915
"AT1G79700",-2.92602741969418,0.289228514223494,1.09631825051862,1.43114200640478,0.413010152536114,-0.0115831698740665,-0.000152883453306642,-0.0575831030307836,-0.235449511236756,1.31042703030261,-0.631606511331875,-1.01633322500623,1.78129907334318,-0.662830708383708,1.5379176088231,0.233192232014403,-1.17133906037069,0.450646461482519,-0.181922316290758,0.814742902104775,0.0793015465446588,1.60677811482134,1.57862057997995,-0.0520073535572424,-1.35533879299755,-0.183873828606497,1.27474223367194,-0.414152281863759,-0.118358772292385,-1.27811466278901,-1.43702352278494,-0.756224512065526,0.722743035791341,0.493300944955111,0.30679212506515,-0.875266763325637,-1.4314477733114,-0.44258860417882,-0.701303379751143,0.148998414963927,-1.04895135942645,-1.38461147773365,-1.17384814763378,-0.970612079323195,1.86883834007778,0.543203902743306,1.33997850251238,-0.529012721018713,0.111919680964876,-0.868854651431064,0.965566925364071,-0.145401157239061,0.373143543800293,1.09548188809759,0.00848952823068266,1.6485962358729,-0.676491294593884,0.924585166733541,-1.01633322500623,-0.323267565445033,-0.688200368488321,0.317107261591201
"AT1G79720",1.42634203046869,-0.0516566317089558,0.537715323224326,-0.1910042644645,-0.567928189131134,-0.5747813513978,0.206479147002133,0.320698518113234,-1.05907148490887,-0.494827791620029,-0.967695988019988,0.291001481624348,0.750163353490975,-1.12760310757553,1.1362248278465,0.105966100424363,-1.02937444841998,0.914639247890961,-0.794082543931114,2.55939819189082,1.16820625175761,1.21160961277982,-0.268673436820049,0.297854643891014,0.0168749909577047,0.725035091846533,1.93347603820198,2.02256714766864,1.01972106931317,-0.5747813513978,0.60853133331321,1.53827701415757,1.17049063917983,0.65421908175765,0.747878966068753,1.26871929833537,1.14993115237983,-0.670725623131125,-0.366902095975596,-0.666156848286681,-1.15730014406442,-0.238976400331162,-1.81520372166436,-1.91571676824213,-0.730119696108898,0.857529562335411,-0.0128220455311814,-1.3217760384644,-0.348626996597819,-1.56848988006438,-0.257251499708938,-0.702707047042234,-0.853476616908887,-0.346342609175597,-1.1869971805533,-0.618184712420018,-0.220701300953386,-0.412589844420036,-1.2281161541533,-1.18014401828664,1.07226198002428,-0.1910042644645
"AT1G79920",1.79134273765697,2.50678705777501,0.266135703118039,-0.115264303844092,-1.06119920003971,-0.350863792946408,-1.44476067020462,0.184393094722239,-1.10383897413079,-0.369727471806977,-1.02013139918701,-0.724993423681028,-0.376408358070095,-0.696304912080579,0.25454240048498,-0.327284194370697,-1.46401734237478,1.26374921952543,-0.973365195345188,0.820256269647255,0.204632250166392,-0.205456268396188,0.712772599472971,-0.180697689891692,-0.980832068227496,0.307989490589926,0.759145810005203,0.618257708515328,0.479924063537821,-0.324533241203531,-0.611418357208018,1.30874695347407,1.08670573355279,1.46673026393134,1.60015149253891,0.931669872917491,0.870362916620642,0.0930221502413577,0.322333746390151,-1.48759694095049,-1.19737138181445,-1.09656859790328,-0.899875446450887,-1.20208730152959,1.5357005897653,-0.0716420464790264,-0.118801243630449,-0.953126039901035,1.12089615148757,-0.825010220973004,0.781742925306927,-1.08418930865103,-0.725582913645421,-0.0720350397886218,0.364187533862038,-0.118997740285247,-1.34258240970987,1.14938816643323,-1.05157086395463,-0.887299660543841,2.54058448240019,0.123282635080187
"AT1G79970",-0.80475457875147,-0.486349440347321,0.865125661217621,0.616589988920966,-0.347608643362442,0.206356409346969,-1.52241380919844,0.508791384069405,-1.23594899815771,-0.198886494076492,-0.691965297749373,-1.76296439965424,-0.0212184231174375,-1.52141567396833,0.23330606055986,-0.585164828127919,-1.2619005141405,0.653520992434927,-1.32478303363724,-2.12428935295299,0.243287412860931,-0.300696287547411,0.534742900052188,-0.499325198338713,-1.22896205154697,0.677476237957496,0.38202820984581,0.99388510590143,0.0915708578846592,0.109537292026586,-0.469381141435501,0.21633776164804,0.458884622564053,0.760321462056381,0.641543369673642,0.985900024060574,1.43905341852917,2.30942733918252,1.03580678556593,-1.14711496267819,-0.603131262269846,-0.850668799336394,0.368054316624312,0.00373495763523872,1.40212241501521,-0.137002109809855,0.397000238297416,-0.998392813392237,1.22345620882605,0.505796978379084,0.640545234443535,-0.820724742433182,-1.13713361037712,0.562690686495186,3.30357002836914,0.412970401979128,-1.08123803749112,0.635554558293,-1.29583711196414,-0.256778337422701,0.620582529841394,0.676478102727389
"AT1G80160",-1.00981449295715,-0.849783956222776,2.66398998397082,0.601527463126914,0.497369656890316,1.04575015992406,-0.398663391462939,0.0345227165939078,0.375277393950727,-0.380039147963679,2.2301140891177,-0.254497951042746,0.935384272521044,-0.0592882876986577,-0.226216692395723,-0.277260915319619,-0.673888323174216,-0.360035330871882,0.192483892939478,-0.648366211712267,-1.09603784249076,-0.406251046221896,0.260772785770095,-0.591803694418221,-0.931868584978771,-0.298644306003953,-0.729071266875725,-0.969117071977289,-0.658023226860032,-0.814604829613064,-0.635950049379428,-0.480748020218934,-0.955321336051912,-0.669749602396602,-0.439360812442802,-0.167584814712869,-1.12155995395271,0.92572725737328,0.530479423111221,-0.435222091665188,-0.435222091665188,-0.978084300328785,-0.380039147963679,1.90384493448253,-0.652504932489881,-0.941525600126535,1.33821976154206,-0.0530802065322379,-0.402802112240552,0.291813191602194,-0.240702215117369,0.122815426516322,0.12419500010886,-0.362104691260689,2.89506856072089,-0.195866073359893,-0.272432407745737,3.85870071510849,0.202830694883511,0.640845310514239,-0.592493481214489,0.373897820358189
"AT1G80240",0.778488401335668,-1.09925001982495,-0.608082330956546,0.277178606797417,0.916131263997904,0.24385454531077,1.68838016714498,-0.422626684422164,1.41019669734341,-0.542883080221803,1.74633505668697,0.119251532795483,-0.432768790092013,0.14678010532793,-1.18328460966084,1.19721247827658,-0.0806928361243977,-1.16300039832114,1.38411699704951,-0.981891368502409,-1.34845604485552,-1.67155455405214,0.258343267696269,-1.31223423889178,-0.247313143557631,-0.624019925580594,-1.07317031953105,-1.25283047711123,0.422065830652403,0.400332747074155,-0.847146250317273,-1.42379740126012,0.322093646192463,-0.713850004370686,-0.952913923731412,-1.39337108425057,-0.46464397934011,0.194592889200075,-1.0949034031093,0.571299671223038,2.23605387331683,-0.748622938095882,0.0192793483355424,1.75068167340262,-0.276290588328629,-1.68169665972199,-0.355978561448871,0.806016973868116,0.255445523219169,1.61593655521749,0.600277115994035,1.31746887407622,0.9624951756315,0.726329000747873,0.0960695769786848,0.927722241906304,0.853829757740261,-1.24123949920283,0.267036501127568,0.385844024688656,-0.909447756574917,1.25082075110292
"AT1G80280",2.05200356117622,0.853230400064685,-0.846906335131035,1.2806749856621,0.461138374178338,-0.445172702050761,-0.498201541617357,-0.422675618598265,-0.848513269663356,0.165462420231256,-1.13615455094883,-0.223415736590449,0.822698643950585,-0.451600440180045,-0.533554101328421,0.18635256915143,-1.0959811876408,0.345439087851219,-1.27917172432541,0.560768315182246,2.43927478346561,1.00910304969983,-0.319831808529715,-0.893507436568346,0.0015550979345043,-0.475704458164861,2.24644263958708,0.565589118779209,0.0610116756303847,-0.808339906355328,-0.584976006362696,0.102791973470733,-0.364825975434706,0.25866462310588,-0.482132196294146,-0.0611153488260185,3.31023329998364,-0.287693117883293,-0.144675944506715,-0.84047859700175,-0.401785469678091,-0.594617613556622,-1.03813154447724,-0.988316573975291,-0.477311392697182,2.47784121224131,0.0835087590828802,-1.10562279483473,1.14729941947945,-0.57694133370109,0.546305904391356,-0.57694133370109,-0.824409251678539,0.419358076337989,-0.716744638013026,1.39958814105386,-1.03652460994492,-0.652467256720182,-0.536767970393063,-1.15704469986901,0.850016531000043,0.0819018245505591
"AT1G80310",1.06451735863982,-1.1715120083286,0.213841567724545,1.11031417107133,-0.90818033684742,0.295130909790473,-1.60772664673872,0.101639377267349,-0.403270479790036,-1.24364198790822,-0.231532433171878,-1.31004736593391,-0.398690798546885,0.0718714491868676,0.707302221674053,-0.792543385457861,-0.736442290229262,1.57057213600799,-0.479980140612814,0.601969553081582,-0.912760018090571,-0.161692294213827,-1.31920672842021,0.227580611453997,-1.24707674884059,0.675244452971996,0.998111980614133,0.273377423885507,-0.307097173683867,0.430231506463424,0.661505409242544,1.48470311269891,1.71368717485646,0.565332103136375,0.890489471400088,1.4022688503222,0.178349038090125,0.197812683373517,3.00515728542501,-0.660877549717273,-0.223517990996364,-1.67985662631834,-0.0414756615811161,-1.13487455838339,-0.181155939497219,-2.05997016949987,0.166899834982249,-0.924209221198448,0.249334097358965,0.155450631874372,-0.923064300887661,0.0123355930259066,-1.01923760699383,0.745084591930047,0.731345548200595,-0.25099607845527,-0.563559323300317,1.07825640236927,-1.29516340189367,-0.600196773245524,1.54767372979224,1.66216576087101
"AT1G80420",-2.28691994809841,-1.71040783292955,0.18281677384819,0.0366297732160864,0.478279232872232,1.74351742848389,1.47996903297813,-0.602680983069383,0.215760323286411,0.00162725193797661,0.703736649340054,-1.40670948654596,-0.458552954277168,-0.0405816707797432,-0.247508340688567,-0.942411336651034,-1.02888815392636,-1.46127224030301,-0.258832685807956,-0.175444326292459,-0.755044899221154,-0.723130835702878,-1.2059597321568,0.0819271536936396,-0.305159552205453,1.26995390530947,-0.511056736194332,-0.436933749958336,0.18281677384819,-0.180591755892181,2.37562178332975,-1.31096729599113,-0.68401037074499,-0.0622008750985756,-0.274274974607121,-1.31817369743074,-1.53951317021878,2.71638162283135,0.762417346776885,1.67660084368751,0.962137615246097,-0.246478854768622,1.41717039186152,0.82933393157327,-0.704600089143879,-0.350456932683007,0.229143640245688,0.615200860224836,-0.834315315056872,0.721237909979109,0.051042576095308,0.0685438367343622,0.0500130901753631,0.961108129326153,0.81286215685416,0.416510077675568,1.03008368596243,-0.514145193954165,0.874631312050824,1.18347708803414,-0.646948877626992,-0.90637932945298
"AT1G80440",-2.2825007282564,-0.575730457023211,1.20397635038207,2.77501643040752,0.14174007136498,0.382864018381446,-0.492374415683675,0.577515128190914,-0.283062232231524,1.45579642659697,-0.463052268398308,-1.37425182649265,1.562665510571,-0.922524783879398,0.862806712156094,-0.072827968676058,-1.3179127321802,0.707344006737448,-0.4912679195597,0.589041129482333,-0.0772539531719627,2.00876786455404,0.906605517063483,0.219563632084635,-1.66341614689175,-1.10399014821148,0.548838436977866,-0.131841095288119,0.200384365935716,-1.26046714174378,-1.16687601125746,-0.268677782619834,-0.0971708834035328,0.200660989966709,0.266589717353621,-0.30611423481436,-1.5638314957339,-0.213168560400365,0.60877364369324,-0.358211760651569,-1.03981337302087,-1.53063661201461,-0.715425592675198,-0.573056424723602,0.869445688899951,0.127078997722297,0.976868020935967,-0.40560667796188,-0.147332041023785,-0.851063575872606,0.659395841365148,-0.434928825247248,-0.44673145056966,0.927167903367373,1.60867730772634,1.47091854029131,-0.480756206381926,1.71287235940076,-0.86784543375291,-0.247285524222962,-0.503531584933768,1.15916325736104
"AT1G80670",0.090821957032204,0.407735767948818,-0.279676314667412,1.27427304803966,-1.00536301212864,0.707808748333631,-1.65296949530607,0.759862224522834,-1.35442749951506,-1.31002894629486,-0.610368986928226,-1.33605568438946,0.413859706324018,0.0494853729996028,-0.507793019143622,-0.556784526145224,-1.83209469278068,-0.348570621388415,-1.36514439167166,-0.564439449114224,0.282195031257212,-0.287331237636412,-1.31921485385766,-0.109737024755605,-1.12018685666365,0.942049391185041,0.605232780549026,0.646569364581629,0.654224287550628,-0.152604593382006,0.0066178043732008,1.05687323572005,-0.68691821661823,1.01094369790604,-0.348570621388415,2.3827058939509,1.26049418669546,1.41971658445066,2.61082259842711,-1.03751368859844,0.329655553665015,-1.56570337345947,-0.311826991137213,-0.0255328720966007,0.689436933208031,0.547055365984624,0.116848695126805,-0.114329978537004,0.0127417427484009,-0.137294747444006,0.986447944405243,-0.705290031743831,-1.68358918718207,0.187273986441609,1.88972885474728,-0.46492545051722,-0.435836743235019,0.482754013045021,-0.0607455177540029,-1.15233753313345,1.62793048920747,0.991040898186644
"AT1G80920",-2.16409928921311,-0.334212046675592,0.979274813010235,2.27570340179105,-0.151887930379178,0.664915249189323,-0.23452085307488,0.885343555039786,-0.617113500515835,1.40085779394836,-1.00856758738796,-0.949860551156434,2.37783149123534,-1.07724374297957,1.29208362493069,-0.0435568333330711,-0.980875589165545,0.331946662562945,-0.681580472377629,0.693271855369081,0.300267016596496,1.30094506436187,1.83794829389104,0.0811679266607087,-1.00989680330264,-0.837763342352078,0.692828783397522,-0.292120209377513,0.280771849847912,-1.4461011593022,-1.30852731213322,-0.642590138880461,0.276784202103884,-0.192207479791022,-0.388266827205756,-1.06085008003189,-1.03869648145396,1.76351220266917,0.374924643804141,-0.549988096824689,-0.489951844678482,-1.43746125585681,-1.02983504202278,-0.489065700735365,0.612189684573836,0.164686993299527,1.06788920732198,-1.31185035191991,-0.065045823953669,-0.95473434284358,0.72827454112222,-0.301646256766026,0.290297897236425,1.2147675658937,0.813344359661494,1.50918889099447,-0.728767637348633,0.589149942052782,-1.17981490439541,-0.419060329229087,-0.27594808241562,0.893540386513623
"AT2G01150",1.87564182268507,-0.799846486531484,-0.857032496194129,0.617549610106904,-0.00536942371832448,0.584871890299679,-0.379120844013461,0.787065281606885,-0.756956979284502,-0.957108013103755,-0.379120844013461,0.450076296094875,0.490923445853907,0.374509069040667,-1.37783365562178,0.184569822661172,-1.2083179841218,0.774811136679175,0.441906866143069,-0.587441307784522,0.415356218799699,0.676777977257499,-1.18585205175433,-1.13683547204349,0.74213341687195,3.44008765845597,1.87768418017302,1.40794195794416,0.172315677733462,0.795234711558691,1.10771540721528,1.27314636373936,0.315280701890072,0.215205184980445,-0.174885095218304,0.63797318498642,2.61293287583559,-0.432222138700202,-0.538424728073684,-0.601737810200183,-0.170800380242401,0.24788290478767,-1.09394596479651,0.2213322574443,0.356127851649103,-0.803931201507388,-0.483281075898992,-2.07427755901326,-0.857032496194129,-1.6678484189109,0.0620283733840773,-0.328061906814672,-1.23282627397722,-0.889710216001353,-0.0114964961821791,0.335704276769588,-0.348485481694188,-0.448560998603815,-0.313765404399011,-1.32269000344709,0.0620283733840773,-0.131995587971322
"AT2G01190",1.43693118952634,-1.17028493038459,-0.356729120226923,1.00175558164012,-0.408151987472738,-0.484902535600819,0.0393037081139775,0.363958526695763,0.264950319610537,-0.311446296831355,-0.342914021563869,0.187432266001175,-0.158712706056473,0.244227671615955,0.713941026159815,-0.371311724371258,-1.53561753947426,0.582697588860795,-0.304538747499828,1.50600668284162,-0.307608769424951,0.37163358150857,0.067701410921368,1.77233108484606,-0.144897607393419,0.990242999420908,1.76005099714557,-0.171760299238247,-0.900890506455021,1.83142900690468,1.5704771432692,1.19670197388545,0.892002297816963,-0.524045315146141,0.325583252631722,-0.124942464880117,-1.94162793907181,-2.44280901834818,0.116054256242059,1.35173808110417,0.138311915199203,-1.4059091131378,-1.84875977583683,-1.69986371246835,-1.63309073559692,0.241925155172113,0.224272529102654,1.38781083872437,0.14521946453073,-0.514835249370771,-0.621518511268805,-0.920078143487042,-0.289956143355493,-0.058936993489967,0.147521980974572,-1.75205408519545,0.159802068675065,-0.225485682927904,-0.427339624504758,-0.114197388142186,0.800669145544547,1.6825329435362
"AT2G01420",0.24146212834288,-0.733287064636838,0.892584274447058,1.74871319526522,-0.40514729001602,0.716587892381275,-0.29555247334502,0.122197180789145,0.81651257816954,-0.96408085503812,0.734638803362381,-0.0351036149033489,1.61139733673038,0.940290253468552,-0.771967588167779,0.84939102317084,-0.447051190507873,2.13938648292773,0.907411808467252,1.32967419034669,0.894518300623605,2.56293821559154,-0.118266740494873,0.525119300903116,-0.995025273862873,1.99884724743198,1.26456197573628,0.128643934710968,-0.856420064543667,0.238238751381969,0.414879808839934,-0.136962326868161,0.738506855715475,-0.415462096290938,0.228568620499234,-0.748114598657032,-0.814516164051815,-0.610798740122191,0.16474575667318,1.07696143661121,-1.84793081772013,-0.531503666883761,-1.20196607475341,-0.421908850212761,0.0525722384334511,0.641805546888122,0.208583683341581,-1.02274631572671,-1.23033179200943,-2.24762956087319,-0.378070923544362,-0.132449599122885,-1.14265593867263,-0.130515572946338,-1.65452820006542,-0.808714085522173,-0.0879669970623024,0.148628871868621,-0.645611211300038,-1.66935573408561,-1.06013748847329,0.223411217361775
"AT2G01640",-1.59808448730799,0.748474986127492,1.1770844037458,0.393870072270619,0.696055129296476,1.36672094463448,1.03061715671796,-0.0979515256439147,0.179565363461464,0.824021250383957,0.262820430193078,0.0346398769286553,-0.504976296331804,0.141021351085717,-1.56570751691237,0.606633020584743,0.321407329004214,0.853314699789524,0.877982867710002,-0.867290012663827,0.623592386030071,-0.549687350687671,-0.554312632172761,0.663678158900848,0.400037114250738,1.62265318680944,0.282863316628467,1.12158102592472,0.453998731576784,-1.56416575641734,-1.53487230701177,-1.47011836622051,0.407745916725888,-0.910459306524664,0.497168025437621,-0.0609492737631974,1.18633496671598,1.66273895968021,-0.0933262441588252,0.50950210939786,-1.50403709711117,0.227359938807391,-1.443908437805,0.383077748805409,0.395411832765648,0.284405077123497,0.441664647616545,-1.59808448730799,-1.49787005513105,-1.51020413909129,1.62265318680944,1.44843425087106,-1.30052471176723,-0.83028776078311,-1.59808448730799,0.663678158900848,0.447831689596664,0.754642028107612,0.549587882268637,-1.59808448730799,-1.52562174404159,-0.386260738214503
"AT2G01710",-0.643664952535993,1.69275268995704,0.387999980512878,-0.273479300089046,0.266627635448304,0.31214226484752,-0.237067596569674,-0.422160422793148,-0.931924272064354,0.906866755663927,1.04341064386157,-0.337199781247946,0.327313807980591,-0.552635693737564,-2.11227032781733,-0.54353276785772,-0.124798177384944,-0.831792087386082,-0.0459061530929708,-0.558704310990792,0.521509560083907,0.284833487207991,0.199872845662789,-0.300788077728575,-0.425194731419762,0.879557978024398,0.0299515625723874,0.339451042487048,0.843146274505027,-0.446434891806062,0.633778979268638,0.145255290383731,-0.740762828587652,0.809768879612269,0.858317817638098,1.34380719789639,1.49855693785372,2.87309874571001,0.75515132433321,0.891695212530856,-1.20804635708626,0.982724471329285,-1.1534288018072,0.482063547937921,-0.00949444957359965,-0.124798177384944,1.8323308867813,-1.3233500848976,-1.15646311043381,-1.71477589773085,0.621641744762181,0.585230041242808,-1.49023705936139,-0.664905112922293,-1.65712403382518,-0.434297657299605,0.594332967122652,1.20422900107213,0.351588276993505,-2.16385357446977,-1.78153068751637,-0.0883864738655715
"AT2G01755",-1.67660957096141,1.12805585528021,1.08603414207068,0.363147102668864,1.0423088458932,0.792450010593274,0.569848502780617,-1.21948147456041,0.205849608627776,0.618116686872647,0.999151410705028,0.662409844039451,0.609598772032877,0.413686730718166,-1.67660957096141,0.348950577935913,0.0536628634905514,0.0695629711914555,-0.12805265309121,-0.176888698172558,0.159852868493018,0.720899525939206,0.917379428243235,0.357468492775683,0.645374014359911,-0.0576378904157772,0.34440769002137,0.653891929199681,1.01107649148071,-1.67660957096141,-1.67660957096141,-1.67660957096141,1.09398419592113,0.499433740105184,0.485237215372234,0.210960357531639,0.519876735720633,0.12237404319803,0.206985330606413,0.821978782037811,-1.67660957096141,1.63061283082665,-1.67660957096141,0.268882178442075,0.293300200982749,0.74815685342647,0.397218762027944,-1.67660957096141,-1.67660957096141,-1.67660957096141,0.161556451460972,0.71976380396057,-1.25014596798359,-0.647645458317183,-1.67660957096141,0.329075443309783,1.37621110761218,0.352357743871821,1.18029906629747,-1.6607094632605,-1.67660957096141,0.0684272492128196
"AT2G01850",-0.547787887436969,-0.289427683426401,0.0459437352411642,-0.623669905398115,-0.427415519659318,-0.46467901062238,-0.442095076705373,0.159315083504543,-0.203834573880941,-0.482294479077647,-0.665224343805409,-0.302074686419925,-0.00487011607210318,-0.701358638072622,1.6857631769551,-0.600634292802767,-0.898290541828929,-0.864414640953417,-0.481165282381796,-0.648286393367653,-0.780628246121319,-0.722361696615439,0.503268397060571,-0.398508084245548,-0.840023992323049,-0.482294479077647,-0.795759481845714,-0.81495582567517,-0.476196816920055,1.66182420700307,1.04483113239042,1.74402972646097,-0.802760501359986,-0.206770485290152,-0.499006590176232,-0.531075776338383,-0.946620160411325,0.440259221432119,-0.63970449847919,-0.0884306715650318,1.39262371471234,-1.11983893355477,1.45653624769747,-0.583922181704181,-0.632251800286578,-0.95858964538734,-0.46422733194404,2.53220902016454,1.33887395198986,2.60334841200312,-0.657997484951967,-0.740880522427385,1.74854651324438,0.670163668707258,1.35829613515848,-0.590923201218454,0.0506863613637357,-0.274973965719516,-0.46287229590902,3.05999555580502,0.85151265806083,-0.188929177495716
"AT2G01860",-1.75157231838636,0.682864630678873,0.741762298801419,0.0173209808941035,0.604334406515478,0.510098137519405,0.889006469107784,-0.583435233955865,0.577830455860333,0.863484146254681,0.596481384099139,1.28460247333088,0.256838164592457,0.448255585990732,-1.77022324662517,0.398192568086567,0.673048352658449,0.333405133151767,0.975389715687518,1.32681246881871,0.400155823690652,0.341258155568106,0.159657012190256,0.281378859643518,0.578812083662375,0.477704420052005,0.660287191231897,0.227389330531184,0.597463011901181,-1.68580325564952,-1.75648045739657,-1.720160228721,1.56927453592319,0.268617698216966,0.675011608262533,0.194995613063784,0.0133944696859339,0.122355155712644,-0.126978306006134,0.660287191231897,-1.71819697311692,0.448255585990732,-1.71623371751283,0.373651873035507,0.910602280752717,1.09612993533874,-0.0759336602999275,-1.74470092377206,-1.72114185652304,-1.74470092377206,1.09024016852648,0.703478814521764,-1.11351424705878,-0.462695014304646,-1.78691091925989,0.640654635191048,0.91158390855476,0.219536308114845,0.43549442456418,-1.70739906729445,-1.7015093004822,-0.349807817069766
"AT2G01890",-1.55417847546939,-1.47012140890819,-0.210501543821914,1.58189178726258,0.244395522274012,0.51016418860723,1.72157485375399,-1.23896447586488,0.501511255284753,-0.530660076753558,-0.0683462106669373,-0.922514342928582,-0.0831798106483259,-0.568980210038813,-1.39348114233768,-0.226571277135085,-0.526951676758211,-0.727205276506961,0.27900725556392,0.936630188072162,-0.871832876325503,0.710417788355981,1.84271592026867,-0.243877143780039,-1.03994700944791,-0.997918476167309,-0.520771010099299,1.96632925344691,1.90699485352135,-0.95218154289136,-1.37493914236094,-1.272340075823,0.138088055740725,-0.253766210434299,0.0861704558058639,0.495330588625842,0.450829788681675,2.28154325305142,0.4842053886398,-0.413227410234229,-0.231515810462215,-0.397157676921058,0.0169469892260491,0.14550485573142,1.0392292546101,-0.672815409908535,-0.0844159439801085,-0.831040476376684,-1.1882830092618,0.173935922362415,0.763571521622624,1.85260498692293,-0.491103810136521,0.358119788797994,-0.499756743458998,1.3136508542658,2.32357178633203,0.475552455317323,-0.530660076753558,-0.247585543775387,-1.35886940904777,-0.604828076660503
